,City,County,Lat,Long,Radius,State,ZipCode,ZipScore,id,CountyScore
338,Calhoun,Gordon County,34.5,-85.0,11.0,Georgia,30701,16,13129,85
339,Chatsworth,Murray County,34.7,-84.8,13.0,Georgia,30705,71,13213,100
340,Chickamauga,Walker County,34.8,-85.3,14.0,Georgia,30707,28,13295,72
341,Cisco,Murray County,34.96,-84.66,3.0,Georgia,30708,100,13213,100
342,Cohutta,Whitfield County,34.94,-84.91,7.0,Georgia,30710,63,13313,99
343,Crandall,Murray County,34.9,-84.7,8.0,Georgia,30711,14,13213,100
344,Dalton,Whitfield County,34.8,-85.0,12.0,Georgia,30720,74,13313,99
345,Dalton,Whitfield County,34.8,-84.9,15.0,Georgia,30721,57,13313,99
346,Flintstone,Walker County,34.93,-85.36,5.0,Georgia,30725,51,13295,72
347,La Fayette,Walker County,34.7,-85.2,13.0,Georgia,30728,13,13295,72
348,Lyerly,Chattooga County,34.38,-85.41,6.0,Georgia,30730,84,13055,97
349,Menlo,Chattooga County,34.6,-85.5,13.0,Georgia,30731,87,13055,97
350,Plainville,Gordon County,34.42,-85.05,4.0,Georgia,30733,25,13129,85
351,Ranger,Gordon County,34.5,-84.7,7.0,Georgia,30734,85,13129,85
352,Resaca,Gordon County,34.6,-84.9,8.0,Georgia,30735,13,13129,85
353,Ringgold,Catoosa County,34.9,-85.1,10.0,Georgia,30736,82,13047,82
354,Rising Fawn,Dade County,34.8,-85.5,10.0,Georgia,30738,57,13083,60
355,Rock Spring,Walker County,34.8,-85.22,5.0,Georgia,30739,72,13295,72
356,Rocky Face,Whitfield County,34.76,-85.09,6.0,Georgia,30740,53,13313,99
357,Rossville,Walker County,34.94,-85.27,5.0,Georgia,30741,33,13295,72
358,Fort Oglethorpe,Catoosa County,34.95,-85.24,2.0,Georgia,30742,19,13047,82
359,Sugar Valley,Gordon County,34.6,-85.0,7.0,Georgia,30746,30,13129,85
360,Summerville,Chattooga County,34.5,-85.3,13.0,Georgia,30747,97,13055,97
361,Lookout Mountain,Walker County,34.94,-85.39,3.0,Georgia,30750,1,13295,72
362,Trenton,Dade County,34.9,-85.5,8.0,Georgia,30752,60,13083,60
363,Trion,Chattooga County,34.59,-85.28,6.0,Georgia,30753,49,13055,97
364,Tunnel Hill,Whitfield County,34.86,-85.04,6.0,Georgia,30755,99,13313,99
365,Wildwood,Dade County,34.93,-85.44,4.0,Georgia,30757,45,13083,60
366,Appling,Columbia County,33.6,-82.3,9.0,Georgia,30802,14,13073,95
367,Avera,Jefferson County,33.2,-82.6,8.0,Georgia,30803,29,13163,58
368,Blythe,Richmond County,33.3,-82.2,7.0,Georgia,30805,41,13245,98
369,Dearing,McDuffie County,33.39,-82.38,6.0,Georgia,30808,29,13189,99
370,Evans,Columbia County,33.56,-82.16,6.0,Georgia,30809,26,13073,95
371,Gibson,Glascock County,33.2,-82.6,10.0,Georgia,30810,86,13125,86
372,Grovetown,Columbia County,33.47,-82.22,6.0,Georgia,30813,47,13073,95
373,Harlem,Columbia County,33.43,-82.31,6.0,Georgia,30814,59,13073,95
374,Hephzibah,Richmond County,33.3,-82.1,10.0,Georgia,30815,16,13245,98
375,Keysville,Burke County,33.2,-82.1,11.0,Georgia,30816,50,13033,51
376,Lincolnton,Lincoln County,33.8,-82.4,12.0,Georgia,30817,19,13181,19
377,Matthews,Jefferson County,33.26,-82.33,6.0,Georgia,30818,45,13163,58
378,Mitchell,Glascock County,33.2,-82.7,8.0,Georgia,30820,18,13125,86
379,Norwood,Warren County,33.5,-82.7,11.0,Georgia,30821,50,13301,61
380,Perkins,Jenkins County,32.9,-81.9,8.0,Georgia,30822,93,13165,93
381,Stapleton,Jefferson County,33.2,-82.4,9.0,Georgia,30823,37,13163,58
382,Thomson,McDuffie County,33.5,-82.5,13.0,Georgia,30824,99,13189,99
383,Warrenton,Warren County,33.4,-82.7,11.0,Georgia,30828,61,13301,61
384,Waynesboro,Burke County,33.1,-82.0,19.0,Georgia,30830,51,13033,51
385,Wrens,Jefferson County,33.2,-82.4,8.0,Georgia,30833,11,13163,58
386,Augusta,Richmond County,33.43,-81.96,5.0,Georgia,30901,23,13245,98
387,Augusta,Richmond County,33.48,-82.02,4.0,Georgia,30904,23,13245,98
388,Augusta,Richmond County,33.4,-82.17,5.0,Georgia,30905,88,13245,98
389,Augusta,Richmond County,33.3,-82.0,10.0,Georgia,30906,26,13245,98
390,Augusta,Columbia County,33.53,-82.09,5.0,Georgia,30907,95,13073,95
391,Augusta,Richmond County,33.48,-82.1,6.0,Georgia,30909,22,13245,98
393,Augusta,Richmond County,33.469,-81.989,0.3977272727272727,Georgia,30912,44,13245,98
395,Abbeville,Wilcox County,32.0,-83.3,12.0,Georgia,31001,52,13315,86
396,Adrian,Emanuel County,32.6,-82.6,11.0,Georgia,31002,14,13107,54
397,Bonaire,Houston County,32.5,-83.6,9.0,Georgia,31005,90,13153,90
398,Butler,Taylor County,32.6,-84.3,13.0,Georgia,31006,88,13269,88
399,Byromville,Dooly County,32.2,-83.9,9.0,Georgia,31007,6,13093,97
400,Byron,Peach County,32.6,-83.8,7.0,Georgia,31008,57,13225,57
401,Cadwell,Laurens County,32.3,-83.0,10.0,Georgia,31009,8,13175,99
402,Chauncey,Dodge County,32.1,-83.1,7.0,Georgia,31011,62,13091,81
403,Chester,Dodge County,32.4,-83.2,8.0,Georgia,31012,68,13091,81
404,Cochran,Bleckley County,32.4,-83.3,14.0,Georgia,31014,99,13023,99
405,Cordele,Crisp County,31.9,-83.8,12.0,Georgia,31015,65,13081,65
406,Culloden,Monroe County,32.8,-84.1,12.0,Georgia,31016,31,13207,54
407,Danville,Twiggs County,32.6,-83.2,9.0,Georgia,31017,46,13289,55
408,Davisboro,Washington County,33.0,-82.6,12.0,Georgia,31018,49,13303,76
409,Dexter,Laurens County,32.42,-83.05,6.0,Georgia,31019,16,13175,99
410,Dry Branch,Twiggs County,32.6,-83.5,15.0,Georgia,31020,39,13289,55
411,Dublin,Laurens County,32.5,-82.9,20.0,Georgia,31021,99,13175,99
412,Dudley,Laurens County,32.5,-83.1,7.0,Georgia,31022,58,13175,99
413,Eastman,Dodge County,32.2,-83.2,15.0,Georgia,31023,81,13091,81
414,Eatonton,Putnam County,33.3,-83.3,14.0,Georgia,31024,48,13237,48
415,Elko,Houston County,32.3,-83.7,7.0,Georgia,31025,62,13153,90
416,East Dublin,Laurens County,32.6,-82.8,13.0,Georgia,31027,18,13175,99
417,Centerville,Houston County,32.63,-83.69,2.0,Georgia,31028,69,13153,90
418,Forsyth,Monroe County,33.0,-83.9,15.0,Georgia,31029,37,13207,54
419,Fort Valley,Peach County,32.6,-83.9,13.0,Georgia,31030,17,13225,57
420,Gordon,Wilkinson County,32.9,-83.3,10.0,Georgia,31031,100,13319,100
421,Gray,Jones County,33.0,-83.6,11.0,Georgia,31032,64,13169,72
422,Haddock,Jones County,33.1,-83.5,11.0,Georgia,31033,72,13169,72
423,Harrison,Washington County,32.86,-82.71,7.0,Georgia,31035,76,13303,76
424,Hawkinsville,Pulaski County,32.3,-83.5,14.0,Georgia,31036,28,13235,28
425,Helena,Telfair County,32.1,-82.9,8.0,Georgia,31037,85,13271,85
426,Hillsboro,Jasper County,33.2,-83.6,8.0,Georgia,31038,30,13159,74
427,Ideal,Macon County,32.4,-84.2,7.0,Georgia,31041,6,13193,97
428,Irwinton,Wilkinson County,32.77,-83.18,6.0,Georgia,31042,74,13319,100
429,Jeffersonville,Twiggs County,32.7,-83.4,12.0,Georgia,31044,55,13289,55
430,Jewell,Warren County,33.29,-82.76,2.0,Georgia,31045,56,13301,61
431,Juliette,Monroe County,33.0,-83.8,9.0,Georgia,31046,54,13207,54
432,Kathleen,Houston County,32.48,-83.64,6.0,Georgia,31047,81,13153,90
433,Kite,Johnson County,32.7,-82.5,8.0,Georgia,31049,20,13167,20
434,Knoxville,Crawford County,32.74,-83.95,5.0,Georgia,31050,20,13079,46
435,Lizella,Bibb County,32.78,-83.85,7.0,Georgia,31052,52,13021,81
436,Mc Intyre,Wilkinson County,32.89,-83.21,5.0,Georgia,31054,74,13319,100
437,Mc Rae,Telfair County,32.0,-82.8,10.0,Georgia,31055,46,13271,85
438,Marshallville,Macon County,32.4,-83.9,8.0,Georgia,31057,97,13193,97
439,Mauk,Marion County,32.5,-84.4,10.0,Georgia,31058,38,13197,95
440,Milan,Telfair County,32.0,-83.1,12.0,Georgia,31060,34,13271,85
441,Milledgeville,Baldwin County,33.1,-83.2,14.0,Georgia,31061,63,13009,63
442,Montezuma,Macon County,32.3,-83.9,9.0,Georgia,31063,0,13193,97
443,Monticello,Jasper County,33.3,-83.7,13.0,Georgia,31064,74,13159,74
444,Montrose,Laurens County,32.57,-83.15,7.0,Georgia,31065,1,13175,99
445,Musella,Crawford County,32.8,-84.0,8.0,Georgia,31066,9,13079,46
446,Oglethorpe,Macon County,32.3,-84.1,11.0,Georgia,31068,79,13193,97
447,Perry,Houston County,32.4,-83.7,9.0,Georgia,31069,1,13153,90
448,Pinehurst,Dooly County,32.2,-83.8,7.0,Georgia,31070,60,13093,97
449,Pineview,Wilcox County,32.1,-83.5,7.0,Georgia,31071,81,13315,86
450,Pitts,Wilcox County,32.0,-83.6,10.0,Georgia,31072,86,13315,86
451,Rentz,Laurens County,32.4,-83.0,8.0,Georgia,31075,8,13175,99
452,Reynolds,Taylor County,32.6,-84.1,10.0,Georgia,31076,72,13269,88
453,Rhine,Dodge County,32.0,-83.2,8.0,Georgia,31077,11,13091,81
454,Roberta,Crawford County,32.7,-84.1,9.0,Georgia,31078,46,13079,46
455,Rochelle,Wilcox County,31.9,-83.4,11.0,Georgia,31079,27,13315,86
456,Rupert,Taylor County,32.42,-84.28,7.0,Georgia,31081,18,13269,88
457,Sandersville,Washington County,33.0,-82.9,16.0,Georgia,31082,25,13303,76
458,Shady Dale,Jasper County,33.42,-83.63,7.0,Georgia,31085,3,13159,74
459,Sparta,Hancock County,33.3,-83.0,18.0,Georgia,31087,50,13141,50
460,Warner Robins,Houston County,32.58,-83.65,5.0,Georgia,31088,41,13153,90
461,Tennille,Washington County,32.9,-82.8,10.0,Georgia,31089,44,13303,76
462,Toomsboro,Wilkinson County,32.8,-83.1,11.0,Georgia,31090,28,13319,100
463,Unadilla,Dooly County,32.2,-83.7,9.0,Georgia,31091,89,13093,97
464,Vienna,Dooly County,32.1,-83.8,13.0,Georgia,31092,97,13093,97
465,Warner Robins,Houston County,32.65,-83.65,4.0,Georgia,31093,2,13153,90
466,Warthen,Washington County,33.1,-82.8,9.0,Georgia,31094,22,13303,76
467,Wrightsville,Johnson County,32.7,-82.8,14.0,Georgia,31096,5,13167,20
468,Yatesville,Upson County,32.9,-84.1,7.0,Georgia,31097,46,13293,74
469,Warner Robins,Houston County,32.62,-83.57,4.0,Georgia,31098,61,13153,90
471,Macon,Bibb County,32.81,-83.62,4.0,Georgia,31201,58,13021,81
472,Macon,Bibb County,32.86,-83.67,4.0,Georgia,31204,10,13021,81
473,Macon,Bibb County,32.8,-83.69,5.0,Georgia,31206,81,13021,81
474,Macon,Bibb County,32.9,-83.75,7.0,Georgia,31210,49,13021,81
475,Macon,Bibb County,32.9,-83.6,9.0,Georgia,31211,1,13021,81
476,Macon,Bibb County,32.73,-83.69,7.0,Georgia,31216,34,13021,81
477,Macon,Bibb County,32.8,-83.5,12.0,Georgia,31217,40,13021,81
478,Macon,Bibb County,32.88,-83.81,6.0,Georgia,31220,6,13021,81
479,Allenhurst,Liberty County,31.77,-81.62,2.0,Georgia,31301,77,13179,94
480,Bloomingdale,Effingham County,32.11,-81.34,6.0,Georgia,31302,99,13103,99
481,Clyo,Effingham County,32.5,-81.3,8.0,Georgia,31303,14,13103,99
482,Darien,McIntosh County,31.4,-81.4,9.0,Georgia,31305,3,13191,83
483,Ellabell,Bryan County,32.2,-81.5,9.0,Georgia,31308,49,13029,82
484,Fleming,Liberty County,31.9,-81.45,5.0,Georgia,31309,91,13179,94
485,Guyton,Effingham County,32.3,-81.4,14.0,Georgia,31312,7,13103,99
486,Hinesville,Liberty County,31.9,-81.6,12.0,Georgia,31313,63,13179,94
487,Fort Stewart,Liberty County,32.0,-81.5,16.0,Georgia,31314,94,13179,94
488,Fort Stewart,Liberty County,31.89,-81.6,2.0,Georgia,31315,85,13179,94
489,Ludowici,Long County,31.8,-81.7,19.0,Georgia,31316,65,13183,65
490,Midway,Liberty County,31.8,-81.4,14.0,Georgia,31320,91,13179,94
491,Pembroke,Bryan County,32.2,-81.7,11.0,Georgia,31321,82,13029,82
492,Pooler,Chatham County,32.11,-81.25,7.0,Georgia,31322,36,13051,90
493,Riceboro,Liberty County,31.7,-81.4,17.0,Georgia,31323,65,13179,94
494,Richmond Hill,Bryan County,31.9,-81.3,11.0,Georgia,31324,30,13029,82
495,Rincon,Effingham County,32.3,-81.2,8.0,Georgia,31326,28,13103,99
496,Tybee Island,Chatham County,32.01,-80.88,2.0,Georgia,31328,47,13051,90
497,Springfield,Effingham County,32.4,-81.3,10.0,Georgia,31329,63,13103,99
498,Townsend,McIntosh County,31.5,-81.4,16.0,Georgia,31331,83,13191,83
499,Savannah,Chatham County,32.07,-81.09,2.0,Georgia,31401,54,13051,90
500,Savannah,Chatham County,32.05,-81.03,4.0,Georgia,31404,55,13051,90
501,Savannah,Chatham County,32.04,-81.17,6.0,Georgia,31405,15,13051,90
502,Savannah,Chatham County,31.97,-81.08,5.0,Georgia,31406,68,13051,90
503,Savannah,Chatham County,32.18,-81.18,5.0,Georgia,31407,68,13051,90
504,Savannah,Chatham County,32.12,-81.18,4.0,Georgia,31408,48,13051,90
505,Savannah,Chatham County,32.01,-80.95,7.0,Georgia,31410,25,13051,90
506,Savannah,Chatham County,31.9,-81.1,12.0,Georgia,31411,6,13051,90
507,Savannah,Chatham County,32.08,-81.13,2.0,Georgia,31415,90,13051,90
508,Savannah,Chatham County,32.0,-81.2,9.0,Georgia,31419,69,13051,90
510,Waycross,Ware County,31.24,-82.36,5.0,Georgia,31501,45,13299,75
511,Waycross,Ware County,31.1,-82.4,26.0,Georgia,31503,75,13299,75
512,Alma,Bacon County,31.6,-82.5,13.0,Georgia,31510,69,13005,69
513,Ambrose,Coffee County,31.6,-83.0,10.0,Georgia,31512,32,13069,100
514,Baxley,Appling County,31.8,-82.3,17.0,Georgia,31513,83,13001,83
515,Blackshear,Pierce County,31.3,-82.2,10.0,Georgia,31516,54,13229,54
516,Bristol,Appling County,31.51,-82.17,7.0,Georgia,31518,3,13001,83
517,Broxton,Coffee County,31.7,-82.9,10.0,Georgia,31519,62,13069,100
518,Brunswick,Glynn County,31.18,-81.48,5.0,Georgia,31520,86,13127,86
519,Saint Simons Island,Glynn County,31.2,-81.4,8.0,Georgia,31522,6,13127,86
520,Brunswick,Glynn County,31.2,-81.6,15.0,Georgia,31523,34,13127,86
521,Brunswick,Glynn County,31.3,-81.5,11.0,Georgia,31525,62,13127,86
522,Jekyll Island,Glynn County,31.07,-81.45,4.0,Georgia,31527,51,13127,86
523,Denton,Jeff Davis County,31.7,-82.7,7.0,Georgia,31532,85,13161,85
524,Douglas,Coffee County,31.5,-82.8,8.0,Georgia,31533,92,13069,100
525,Douglas,Coffee County,31.5,-82.8,11.0,Georgia,31535,2,13069,100
526,Folkston,Charlton County,30.9,-82.0,13.0,Georgia,31537,36,13049,87
527,Hazlehurst,Jeff Davis County,31.8,-82.6,14.0,Georgia,31539,13,13161,85
528,Hoboken,Brantley County,31.1,-82.2,10.0,Georgia,31542,74,13025,78
529,Hortense,Brantley County,31.4,-81.8,14.0,Georgia,31543,64,13025,78
530,Jacksonville,Telfair County,31.9,-82.9,11.0,Georgia,31544,46,13271,85
531,Jesup,Wayne County,31.7,-82.0,12.0,Georgia,31545,53,13305,97
532,Jesup,Wayne County,31.5,-81.8,13.0,Georgia,31546,62,13305,97
533,Kings Bay,Camden County,30.79,-81.54,3.0,Georgia,31547,37,13039,96
534,Kingsland,Camden County,30.8,-81.7,11.0,Georgia,31548,63,13039,96
535,Lumber City,Telfair County,31.9,-82.8,8.0,Georgia,31549,6,13271,85
536,Manor,Ware County,31.1,-82.6,10.0,Georgia,31550,18,13299,75
537,Mershon,Pierce County,31.5,-82.3,8.0,Georgia,31551,21,13229,54
538,Millwood,Ware County,31.3,-82.6,9.0,Georgia,31552,65,13299,75
539,Nahunta,Brantley County,31.2,-82.0,10.0,Georgia,31553,78,13025,78
540,Nicholls,Coffee County,31.5,-82.6,12.0,Georgia,31554,20,13069,100
541,Odum,Wayne County,31.7,-82.1,11.0,Georgia,31555,97,13305,97
542,Patterson,Pierce County,31.4,-82.1,9.0,Georgia,31557,46,13229,54
543,Saint Marys,Camden County,30.8,-81.5,11.0,Georgia,31558,96,13039,96
544,Screven,Wayne County,31.5,-82.0,12.0,Georgia,31560,33,13305,97
545,Saint George,Charlton County,30.7,-82.2,26.0,Georgia,31562,87,13049,87
546,Surrency,Appling County,31.7,-82.2,15.0,Georgia,31563,1,13001,83
547,Waverly,Camden County,31.1,-81.7,13.0,Georgia,31565,64,13039,96
548,Waynesville,Brantley County,31.2,-81.8,12.0,Georgia,31566,23,13025,78
549,West Green,Coffee County,31.62,-82.7,5.0,Georgia,31567,100,13069,100
550,White Oak,Camden County,31.0,-81.8,10.0,Georgia,31568,27,13039,96
551,Woodbine,Camden County,30.9,-81.6,13.0,Georgia,31569,33,13039,96
552,Valdosta,Lowndes County,30.8,-83.4,10.0,Georgia,31601,93,13185,95
553,Valdosta,Lowndes County,30.9,-83.3,8.0,Georgia,31602,79,13185,95
554,Valdosta,Lowndes County,30.95,-83.23,6.0,Georgia,31605,63,13185,95
555,Valdosta,Lowndes County,30.8,-83.2,8.0,Georgia,31606,57,13185,95
556,Adel,Cook County,31.1,-83.4,9.0,Georgia,31620,100,13075,100
557,Alapaha,Berrien County,31.4,-83.2,9.0,Georgia,31622,5,13019,87
558,Axson,Atkinson County,31.3,-82.7,8.0,Georgia,31624,10,13003,24
559,Barney,Brooks County,31.01,-83.53,6.0,Georgia,31625,75,13027,95
560,Boston,Thomas County,30.8,-83.8,11.0,Georgia,31626,44,13275,79
561,Dixie,Brooks County,30.8,-83.7,9.0,Georgia,31629,91,13027,95
562,Du Pont,Clinch County,30.9,-82.9,11.0,Georgia,31630,30,13065,60
563,Fargo,Clinch County,30.8,-82.5,27.0,Georgia,31631,60,13065,60
564,Hahira,Lowndes County,31.0,-83.4,10.0,Georgia,31632,24,13185,95
565,Homerville,Clinch County,31.0,-82.7,15.0,Georgia,31634,56,13065,60
566,Lakeland,Lanier County,31.1,-83.1,9.0,Georgia,31635,60,13173,76
567,Lake Park,Lowndes County,30.7,-83.1,11.0,Georgia,31636,95,13185,95
568,Lenox,Cook County,31.3,-83.4,9.0,Georgia,31637,13,13075,100
569,Morven,Brooks County,30.92,-83.5,6.0,Georgia,31638,95,13027,95
570,Nashville,Berrien County,31.2,-83.2,11.0,Georgia,31639,54,13019,87
571,Naylor,Lowndes County,30.9,-83.1,8.0,Georgia,31641,90,13185,95
572,Pearson,Atkinson County,31.3,-82.9,9.0,Georgia,31642,24,13003,24
573,Quitman,Brooks County,30.8,-83.6,13.0,Georgia,31643,82,13027,95
574,Ray City,Berrien County,31.06,-83.23,5.0,Georgia,31645,10,13019,87
575,Sparks,Cook County,31.2,-83.42,6.0,Georgia,31647,86,13075,100
576,Statenville,Echols County,30.7,-82.9,11.0,Georgia,31648,46,13101,46
577,Stockton,Lanier County,30.92,-83.0,7.0,Georgia,31649,76,13173,76
578,Willacoochee,Atkinson County,31.3,-83.0,12.0,Georgia,31650,22,13003,24
579,Albany,Dougherty County,31.58,-84.15,5.0,Georgia,31701,8,13095,77
580,Albany,Dougherty County,31.5,-84.0,11.0,Georgia,31705,77,13095,77
581,Albany,Dougherty County,31.59,-84.21,4.0,Georgia,31707,68,13095,77
582,Americus,Sumter County,32.0,-84.1,10.0,Georgia,31709,10,13261,93
583,Andersonville,Sumter County,32.19,-84.12,7.0,Georgia,31711,42,13261,93
584,Arabi,Crisp County,31.8,-83.7,8.0,Georgia,31712,44,13081,65
585,Ashburn,Turner County,31.7,-83.7,14.0,Georgia,31714,96,13287,96
586,Baconton,Mitchell County,31.4,-84.1,7.0,Georgia,31716,63,13205,63
587,Americus,Sumter County,32.0,-84.3,10.0,Georgia,31719,38,13261,93
588,Albany,Dougherty County,31.5,-84.3,12.0,Georgia,31721,54,13095,77
589,Camilla,Mitchell County,31.2,-84.3,17.0,Georgia,31730,13,13205,63
590,Chula,Tift County,31.6,-83.5,7.0,Georgia,31733,34,13277,97
591,Cobb,Sumter County,31.97,-83.98,5.0,Georgia,31735,51,13261,93
592,Coolidge,Thomas County,31.01,-83.87,6.0,Georgia,31738,20,13275,79
593,De Soto,Sumter County,31.9,-84.0,7.0,Georgia,31743,54,13261,93
594,Doerun,Colquitt County,31.3,-83.9,9.0,Georgia,31744,29,13071,33
595,Enigma,Berrien County,31.4,-83.33,7.0,Georgia,31749,87,13019,87
596,Fitzgerald,Ben Hill County,31.7,-83.2,14.0,Georgia,31750,91,13017,91
597,Hartsfield,Colquitt County,31.18,-83.96,6.0,Georgia,31756,33,13071,33
598,Thomasville,Thomas County,30.9,-83.9,9.0,Georgia,31757,4,13275,79
599,Leesburg,Lee County,31.7,-84.1,11.0,Georgia,31763,48,13177,95
600,Leslie,Sumter County,32.0,-84.1,9.0,Georgia,31764,93,13261,93
601,Meigs,Thomas County,31.1,-84.0,8.0,Georgia,31765,79,13275,79
602,Moultrie,Colquitt County,31.2,-83.8,13.0,Georgia,31768,19,13071,33
603,Norman Park,Colquitt County,31.3,-83.6,9.0,Georgia,31771,12,13071,33
604,Oakfield,Worth County,31.72,-83.96,7.0,Georgia,31772,62,13321,87
605,Ochlocknee,Thomas County,31.0,-84.1,9.0,Georgia,31773,78,13275,79
606,Ocilla,Irwin County,31.6,-83.3,11.0,Georgia,31774,87,13155,87
607,Omega,Tift County,31.34,-83.61,7.0,Georgia,31775,97,13277,97
608,Pavo,Thomas County,31.0,-83.7,9.0,Georgia,31778,36,13275,79
609,Pelham,Mitchell County,31.1,-84.2,11.0,Georgia,31779,7,13205,63
610,Plains,Sumter County,32.0,-84.4,10.0,Georgia,31780,46,13261,93
611,Poulan,Worth County,31.5,-83.8,8.0,Georgia,31781,87,13321,87
612,Rebecca,Turner County,31.8,-83.5,10.0,Georgia,31783,56,13287,96
613,Sale City,Mitchell County,31.25,-84.05,5.0,Georgia,31784,30,13205,63
614,Smithville,Lee County,31.9,-84.2,11.0,Georgia,31787,95,13177,95
615,Moultrie,Colquitt County,31.1,-83.7,10.0,Georgia,31788,7,13071,33
616,Sumner,Worth County,31.5,-83.7,12.0,Georgia,31789,48,13321,87
617,Sycamore,Turner County,31.65,-83.56,7.0,Georgia,31790,24,13287,96
618,Sylvester,Worth County,31.5,-83.9,14.0,Georgia,31791,53,13321,87
619,Thomasville,Thomas County,30.8,-84.1,14.0,Georgia,31792,51,13275,79
620,Tifton,Tift County,31.5,-83.6,11.0,Georgia,31793,11,13277,97
621,Tifton,Tift County,31.4,-83.4,10.0,Georgia,31794,45,13277,97
622,Ty Ty,Tift County,31.48,-83.68,7.0,Georgia,31795,64,13277,97
623,Warwick,Worth County,31.8,-83.9,7.0,Georgia,31796,10,13321,87
624,Wray,Irwin County,31.6,-83.1,13.0,Georgia,31798,77,13155,87
625,Box Springs,Marion County,32.5,-84.6,9.0,Georgia,31801,95,13197,95
626,Buena Vista,Marion County,32.3,-84.5,13.0,Georgia,31803,6,13197,95
627,Cataula,Harris County,32.65,-84.9,7.0,Georgia,31804,2,13145,100
628,Cusseta,Chattahoochee County,32.29,-84.75,6.0,Georgia,31805,43,13053,43
629,Ellaville,Schley County,32.3,-84.3,12.0,Georgia,31806,16,13249,16
630,Ellerslie,Harris County,32.65,-84.83,4.0,Georgia,31807,80,13145,100
631,Fortson,Harris County,32.64,-85.01,7.0,Georgia,31808,39,13145,100
632,Hamilton,Harris County,32.8,-85.0,15.0,Georgia,31811,91,13145,100
633,Junction City,Talbot County,32.62,-84.45,7.0,Georgia,31812,41,13263,52
634,Lumpkin,Stewart County,32.0,-84.9,13.0,Georgia,31815,66,13259,79
635,Manchester,Meriwether County,32.88,-84.61,6.0,Georgia,31816,65,13199,96
636,Midland,Muscogee County,32.55,-84.84,7.0,Georgia,31820,34,13215,94
637,Omaha,Stewart County,32.1,-84.9,12.0,Georgia,31821,79,13259,79
638,Pine Mountain,Harris County,32.8,-84.9,9.0,Georgia,31822,74,13145,100
639,Pine Mountain Valley,Harris County,32.81,-84.82,3.0,Georgia,31823,74,13145,100
640,Preston,Webster County,32.1,-84.5,13.0,Georgia,31824,34,13307,34
641,Richland,Stewart County,32.1,-84.7,13.0,Georgia,31825,60,13259,79
642,Shiloh,Harris County,32.79,-84.69,6.0,Georgia,31826,26,13145,100
643,Talbotton,Talbot County,32.7,-84.5,14.0,Georgia,31827,39,13263,52
644,Upatoi,Muscogee County,32.5,-84.8,9.0,Georgia,31829,2,13215,94
645,Warm Springs,Meriwether County,32.89,-84.73,6.0,Georgia,31830,12,13199,96
646,Waverly Hall,Harris County,32.7,-84.7,7.0,Georgia,31831,100,13145,100
647,Weston,Webster County,31.97,-84.6,4.0,Georgia,31832,5,13307,34
648,West Point,Troup County,32.8,-85.1,9.0,Georgia,31833,41,13285,95
649,Woodland,Talbot County,32.8,-84.5,10.0,Georgia,31836,52,13263,52
650,Columbus,Muscogee County,32.47,-84.98,2.0,Georgia,31901,19,13215,94
651,Columbus,Muscogee County,32.41,-84.95,3.0,Georgia,31903,72,13215,94
652,Columbus,Muscogee County,32.54,-85.01,5.0,Georgia,31904,60,13215,94
653,Fort Benning,Chattahoochee County,32.4,-84.8,13.0,Georgia,31905,40,13053,43
654,Columbus,Muscogee County,32.47,-84.95,3.0,Georgia,31906,94,13215,94
655,Columbus,Muscogee County,32.48,-84.87,5.0,Georgia,31907,17,13215,94
656,Columbus,Muscogee County,32.54,-84.92,3.0,Georgia,31909,79,13215,94
657,Arlington,Calhoun County,31.46,-84.74,5.0,Georgia,39813,65,13037,88
658,Attapulgus,Decatur County,30.75,-84.47,6.0,Georgia,39815,36,13087,96
659,Bainbridge,Decatur County,30.9,-84.6,12.0,Georgia,39817,33,13087,96
660,Bainbridge,Decatur County,30.9,-84.6,14.0,Georgia,39819,3,13087,96
661,Blakely,Early County,31.3,-84.9,16.0,Georgia,39823,5,13099,32
662,Bluffton,Clay County,31.6,-84.9,9.0,Georgia,39824,27,13061,27
663,Brinson,Decatur County,30.9,-84.7,11.0,Georgia,39825,96,13087,96
664,Bronwood,Terrell County,31.82,-84.33,5.0,Georgia,39826,69,13273,100
665,Cairo,Grady County,31.0,-84.2,7.0,Georgia,39827,75,13131,75
666,Cairo,Grady County,30.8,-84.2,11.0,Georgia,39828,22,13131,75
667,Climax,Decatur County,30.9,-84.4,15.0,Georgia,39834,60,13087,96
668,Coleman,Randolph County,31.6,-84.9,8.0,Georgia,39836,63,13243,71
669,Colquitt,Miller County,31.1,-84.7,14.0,Georgia,39837,83,13201,83
670,Cuthbert,Randolph County,31.8,-84.8,13.0,Georgia,39840,71,13243,71
671,Damascus,Early County,31.3,-84.7,8.0,Georgia,39841,32,13099,32
672,Dawson,Terrell County,31.8,-84.4,12.0,Georgia,39842,88,13273,100
673,Donalsonville,Seminole County,31.0,-84.9,17.0,Georgia,39845,30,13253,100
674,Edison,Calhoun County,31.54,-84.75,6.0,Georgia,39846,10,13037,88
675,Fort Gaines,Clay County,31.7,-85.0,11.0,Georgia,39851,0,13061,27
676,Georgetown,Quitman County,31.9,-85.0,8.0,Georgia,39854,28,13239,28
677,Iron City,Seminole County,31.0,-84.8,9.0,Georgia,39859,100,13253,100
