,Zipcode,Score,City,County,Lat,Long,State,ZipScore,CountyScore,id
0,30002,2,Avondale Estates,DeKalb County,33.77,-84.26,Georgia,16,394.0,13089
1,30002,1,Avondale Estates,DeKalb County,33.77,-84.26,Georgia,16,394.0,13089
2,30002,1,Avondale Estates,DeKalb County,33.77,-84.26,Georgia,16,394.0,13089
3,30002,1,Avondale Estates,DeKalb County,33.77,-84.26,Georgia,16,394.0,13089
4,30002,2,Avondale Estates,DeKalb County,33.77,-84.26,Georgia,16,394.0,13089
5,30002,2,Avondale Estates,DeKalb County,33.77,-84.26,Georgia,16,394.0,13089
6,30002,2,Avondale Estates,DeKalb County,33.77,-84.26,Georgia,16,394.0,13089
7,30002,1,Avondale Estates,DeKalb County,33.77,-84.26,Georgia,16,394.0,13089
8,30002,2,Avondale Estates,DeKalb County,33.77,-84.26,Georgia,16,394.0,13089
9,30002,2,Avondale Estates,DeKalb County,33.77,-84.26,Georgia,16,394.0,13089
10,30004,1,Alpharetta,Fulton County,34.14,-84.29,Georgia,25,596.0,13121
11,30004,1,Alpharetta,Fulton County,34.14,-84.29,Georgia,25,596.0,13121
12,30004,2,Alpharetta,Fulton County,34.14,-84.29,Georgia,25,596.0,13121
13,30004,2,Alpharetta,Fulton County,34.14,-84.29,Georgia,25,596.0,13121
14,30004,1,Alpharetta,Fulton County,34.14,-84.29,Georgia,25,596.0,13121
15,30004,1,Alpharetta,Fulton County,34.14,-84.29,Georgia,25,596.0,13121
16,30004,1,Alpharetta,Fulton County,34.14,-84.29,Georgia,25,596.0,13121
17,30004,1,Alpharetta,Fulton County,34.14,-84.29,Georgia,25,596.0,13121
18,30004,2,Alpharetta,Fulton County,34.14,-84.29,Georgia,25,596.0,13121
19,30004,1,Alpharetta,Fulton County,34.14,-84.29,Georgia,25,596.0,13121
20,30004,2,Alpharetta,Fulton County,34.14,-84.29,Georgia,25,596.0,13121
21,30004,1,Alpharetta,Fulton County,34.14,-84.29,Georgia,25,596.0,13121
22,30004,1,Alpharetta,Fulton County,34.14,-84.29,Georgia,25,596.0,13121
23,30004,2,Alpharetta,Fulton County,34.14,-84.29,Georgia,25,596.0,13121
24,30004,2,Alpharetta,Fulton County,34.14,-84.29,Georgia,25,596.0,13121
25,30004,2,Alpharetta,Fulton County,34.14,-84.29,Georgia,25,596.0,13121
26,30004,1,Alpharetta,Fulton County,34.14,-84.29,Georgia,25,596.0,13121
27,30004,1,Alpharetta,Fulton County,34.14,-84.29,Georgia,25,596.0,13121
28,30005,2,Alpharetta,Fulton County,34.09,-84.22,Georgia,13,596.0,13121
29,30005,2,Alpharetta,Fulton County,34.09,-84.22,Georgia,13,596.0,13121
30,30005,2,Alpharetta,Fulton County,34.09,-84.22,Georgia,13,596.0,13121
31,30005,1,Alpharetta,Fulton County,34.09,-84.22,Georgia,13,596.0,13121
32,30005,1,Alpharetta,Fulton County,34.09,-84.22,Georgia,13,596.0,13121
33,30005,1,Alpharetta,Fulton County,34.09,-84.22,Georgia,13,596.0,13121
34,30005,2,Alpharetta,Fulton County,34.09,-84.22,Georgia,13,596.0,13121
35,30005,1,Alpharetta,Fulton County,34.09,-84.22,Georgia,13,596.0,13121
36,30006,1,Marietta,Cobb County,,,Georgia,3,167.0,13067
37,30006,2,Marietta,Cobb County,,,Georgia,3,167.0,13067
38,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
39,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
40,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
41,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
42,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
43,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
44,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
45,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
46,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
47,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
48,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
49,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
50,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
51,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
52,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
53,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
54,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
55,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
56,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
57,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
58,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
59,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
60,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
61,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
62,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
63,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
64,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
65,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
66,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
67,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
68,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
69,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
70,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
71,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
72,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
73,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
74,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
75,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
76,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
77,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
78,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
79,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
80,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
81,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
82,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
83,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
84,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
85,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
86,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
87,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
88,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
89,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
90,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
91,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
92,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
93,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
94,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
95,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
96,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
97,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
98,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
99,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
100,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
101,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
102,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
103,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,97,167.0,13067
104,30009,2,Alpharetta,Fulton County,34.08,-84.3,Georgia,7,596.0,13121
105,30009,1,Alpharetta,Fulton County,34.08,-84.3,Georgia,7,596.0,13121
106,30009,1,Alpharetta,Fulton County,34.08,-84.3,Georgia,7,596.0,13121
107,30009,1,Alpharetta,Fulton County,34.08,-84.3,Georgia,7,596.0,13121
108,30009,1,Alpharetta,Fulton County,34.08,-84.3,Georgia,7,596.0,13121
109,30009,1,Alpharetta,Fulton County,34.08,-84.3,Georgia,7,596.0,13121
110,30010,1,Norcross,Gwinnett County,,,Georgia,1,213.0,13135
111,30011,2,Auburn,Barrow County,34.03,-83.83,Georgia,45,128.0,13013
112,30011,1,Auburn,Barrow County,34.03,-83.83,Georgia,45,128.0,13013
113,30011,2,Auburn,Barrow County,34.03,-83.83,Georgia,45,128.0,13013
114,30011,2,Auburn,Barrow County,34.03,-83.83,Georgia,45,128.0,13013
115,30011,1,Auburn,Barrow County,34.03,-83.83,Georgia,45,128.0,13013
116,30011,2,Auburn,Barrow County,34.03,-83.83,Georgia,45,128.0,13013
117,30011,1,Auburn,Barrow County,34.03,-83.83,Georgia,45,128.0,13013
118,30011,1,Auburn,Barrow County,34.03,-83.83,Georgia,45,128.0,13013
119,30011,1,Auburn,Barrow County,34.03,-83.83,Georgia,45,128.0,13013
120,30011,1,Auburn,Barrow County,34.03,-83.83,Georgia,45,128.0,13013
121,30011,1,Auburn,Barrow County,34.03,-83.83,Georgia,45,128.0,13013
122,30011,2,Auburn,Barrow County,34.03,-83.83,Georgia,45,128.0,13013
123,30011,1,Auburn,Barrow County,34.03,-83.83,Georgia,45,128.0,13013
124,30011,1,Auburn,Barrow County,34.03,-83.83,Georgia,45,128.0,13013
125,30011,2,Auburn,Barrow County,34.03,-83.83,Georgia,45,128.0,13013
126,30011,1,Auburn,Barrow County,34.03,-83.83,Georgia,45,128.0,13013
127,30011,2,Auburn,Barrow County,34.03,-83.83,Georgia,45,128.0,13013
128,30011,2,Auburn,Barrow County,34.03,-83.83,Georgia,45,128.0,13013
129,30011,1,Auburn,Barrow County,34.03,-83.83,Georgia,45,128.0,13013
130,30011,1,Auburn,Barrow County,34.03,-83.83,Georgia,45,128.0,13013
131,30011,1,Auburn,Barrow County,34.03,-83.83,Georgia,45,128.0,13013
132,30011,1,Auburn,Barrow County,34.03,-83.83,Georgia,45,128.0,13013
133,30011,2,Auburn,Barrow County,34.03,-83.83,Georgia,45,128.0,13013
134,30011,2,Auburn,Barrow County,34.03,-83.83,Georgia,45,128.0,13013
135,30011,1,Auburn,Barrow County,34.03,-83.83,Georgia,45,128.0,13013
136,30011,1,Auburn,Barrow County,34.03,-83.83,Georgia,45,128.0,13013
137,30011,2,Auburn,Barrow County,34.03,-83.83,Georgia,45,128.0,13013
138,30011,2,Auburn,Barrow County,34.03,-83.83,Georgia,45,128.0,13013
139,30011,2,Auburn,Barrow County,34.03,-83.83,Georgia,45,128.0,13013
140,30011,1,Auburn,Barrow County,34.03,-83.83,Georgia,45,128.0,13013
141,30011,1,Auburn,Barrow County,34.03,-83.83,Georgia,45,128.0,13013
142,30012,3,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
143,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
144,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
145,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
146,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
147,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
148,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
149,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
150,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
151,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
152,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
153,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
154,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
155,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
156,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
157,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
158,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
159,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
160,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
161,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
162,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
163,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
164,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
165,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
166,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
167,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
168,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
169,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
170,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
171,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
172,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
173,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
174,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
175,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
176,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
177,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
178,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
179,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
180,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
181,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
182,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
183,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
184,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
185,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
186,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
187,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
188,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
189,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
190,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
191,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
192,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
193,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
194,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
195,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
196,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
197,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,84,127.0,13247
198,30013,3,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
199,30013,3,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
200,30013,3,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
201,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
202,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
203,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
204,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
205,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
206,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
207,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
208,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
209,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
210,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
211,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
212,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
213,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
214,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
215,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
216,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
217,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
218,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
219,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
220,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
221,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
222,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
223,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
224,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
225,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
226,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
227,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
228,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
229,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
230,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
231,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
232,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
233,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
234,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
235,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
236,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
237,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
238,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
239,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
240,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
241,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
242,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
243,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
244,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
245,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
246,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
247,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
248,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
249,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
250,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
251,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
252,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
253,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
254,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
255,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
256,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
257,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
258,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
259,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
260,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
261,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
262,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
263,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
264,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
265,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
266,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
267,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
268,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
269,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
270,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
271,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
272,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
273,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
274,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
275,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
276,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,127,127.0,13247
277,30014,3,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
278,30014,3,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
279,30014,3,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
280,30014,1,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
281,30014,2,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
282,30014,1,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
283,30014,1,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
284,30014,2,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
285,30014,2,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
286,30014,1,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
287,30014,1,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
288,30014,2,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
289,30014,1,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
290,30014,2,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
291,30014,1,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
292,30014,2,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
293,30014,2,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
294,30014,2,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
295,30014,1,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
296,30014,2,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
297,30014,1,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
298,30014,1,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
299,30014,2,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
300,30014,2,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
301,30014,1,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
302,30014,2,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
303,30014,1,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
304,30014,1,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
305,30014,1,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
306,30014,2,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
307,30014,1,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
308,30014,2,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
309,30014,2,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
310,30014,1,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
311,30014,2,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
312,30014,1,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
313,30014,1,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
314,30014,2,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
315,30014,2,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
316,30014,2,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
317,30014,1,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
318,30014,1,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
319,30014,1,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
320,30014,2,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
321,30014,2,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
322,30014,1,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
323,30014,1,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
324,30014,1,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
325,30014,2,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
326,30014,1,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
327,30014,1,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
328,30014,1,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
329,30014,2,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
330,30014,2,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
331,30014,1,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
332,30014,2,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
333,30014,2,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
334,30014,1,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
335,30014,1,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
336,30014,2,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
337,30014,2,Covington,Newton County,33.6,-83.8,Georgia,208,359.0,13217
