,City,County,Lat,Long,Radius,State,ZipCode,ZipScore,id,CountyScore
670,Cuthbert,Randolph County,31.8,-84.8,13.0,Georgia,39840,36,13243,79
671,Damascus,Early County,31.3,-84.7,8.0,Georgia,39841,78,13099,89
672,Dawson,Terrell County,31.8,-84.4,12.0,Georgia,39842,86,13273,86
673,Donalsonville,Seminole County,31.0,-84.9,17.0,Georgia,39845,3,13253,77
674,Edison,Calhoun County,31.54,-84.75,6.0,Georgia,39846,38,13037,96
675,Fort Gaines,Clay County,31.7,-85.0,11.0,Georgia,39851,11,13061,88
676,Georgetown,Quitman County,31.9,-85.0,8.0,Georgia,39854,36,13239,72
677,Iron City,Seminole County,31.0,-84.8,9.0,Georgia,39859,77,13253,77
678,Jakin,Early County,31.2,-85.0,9.0,Georgia,39861,89,13099,89
679,Leary,Calhoun County,31.5,-84.5,9.0,Georgia,39862,20,13037,96
680,Morgan,Calhoun County,31.5,-84.6,9.0,Georgia,39866,0,13037,96
681,Morris,Clay County,31.8,-85.0,8.0,Georgia,39867,18,13061,88
682,Newton,Baker County,31.3,-84.4,17.0,Georgia,39870,14,13007,93
683,Parrott,Terrell County,31.9,-84.5,8.0,Georgia,39877,72,13273,86
684,Shellman,Randolph County,31.8,-84.6,12.0,Georgia,39886,70,13243,79
685,Whigham,Grady County,30.9,-84.3,15.0,Georgia,39897,22,13131,98
686,Avondale Estates,DeKalb County,33.77,-84.26,1.0,Georgia,30002,26,13089,97
687,Alpharetta,Fulton County,34.14,-84.29,6.0,Georgia,30004,82,13121,98
688,Alpharetta,Fulton County,34.09,-84.22,4.0,Georgia,30005,96,13121,98
689,Marietta,Cobb County,33.9,-84.59,4.0,Georgia,30008,23,13067,96
690,Alpharetta,Fulton County,34.08,-84.3,3.0,Georgia,30009,84,13121,98
691,Auburn,Barrow County,34.03,-83.83,5.0,Georgia,30011,59,13013,95
692,Conyers,Rockdale County,33.72,-84.01,6.0,Georgia,30012,59,13247,74
693,Conyers,Rockdale County,33.64,-83.97,7.0,Georgia,30013,66,13247,74
694,Covington,Newton County,33.6,-83.8,16.0,Georgia,30014,37,13217,99
695,Covington,Newton County,33.5,-83.9,9.0,Georgia,30016,4,13217,99
696,Grayson,Gwinnett County,33.89,-83.96,3.0,Georgia,30017,99,13135,99
697,Dacula,Gwinnett County,34.0,-83.9,8.0,Georgia,30019,64,13135,99
698,Clarkston,DeKalb County,33.81,-84.24,2.0,Georgia,30021,23,13089,97
699,Alpharetta,Fulton County,34.02,-84.25,5.0,Georgia,30022,80,13121,98
700,Suwanee,Gwinnett County,34.07,-84.1,6.0,Georgia,30024,67,13135,99
701,Social Circle,Walton County,33.6,-83.7,7.0,Georgia,30025,28,13297,94
702,Cumming,Forsyth County,34.3,-84.2,8.0,Georgia,30028,60,13117,98
703,Decatur,DeKalb County,33.77,-84.29,2.0,Georgia,30030,96,13089,97
704,Decatur,DeKalb County,33.75,-84.27,3.0,Georgia,30032,31,13089,97
705,Decatur,DeKalb County,33.82,-84.29,3.0,Georgia,30033,97,13089,97
706,Decatur,DeKalb County,33.69,-84.25,4.0,Georgia,30034,37,13089,97
707,Decatur,DeKalb County,33.73,-84.2,3.0,Georgia,30035,62,13089,97
708,Lithonia,DeKalb County,33.66,-84.14,5.0,Georgia,30038,34,13089,97
709,Snellville,Gwinnett County,33.8,-84.03,5.0,Georgia,30039,28,13135,99
710,Cumming,Forsyth County,34.2,-84.2,7.0,Georgia,30040,72,13117,98
711,Cumming,Forsyth County,34.2,-84.1,11.0,Georgia,30041,74,13117,98
712,Lawrenceville,Gwinnett County,34.01,-84.01,6.0,Georgia,30043,44,13135,99
713,Lawrenceville,Gwinnett County,33.92,-84.07,5.0,Georgia,30044,83,13135,99
714,Lawrenceville,Gwinnett County,33.93,-83.92,6.0,Georgia,30045,94,13135,99
715,Lawrenceville,Gwinnett County,33.95,-84.0,4.0,Georgia,30046,51,13135,99
716,Lilburn,Gwinnett County,33.87,-84.11,5.0,Georgia,30047,37,13135,99
717,Loganville,Walton County,33.8,-83.9,8.0,Georgia,30052,56,13297,94
718,Oxford,Newton County,33.68,-83.86,6.0,Georgia,30054,99,13217,99
719,Mansfield,Jasper County,33.5,-83.7,10.0,Georgia,30055,69,13159,95
720,Newborn,Jasper County,33.5,-83.65,6.0,Georgia,30056,2,13159,95
721,Lithonia,DeKalb County,33.74,-84.1,5.0,Georgia,30058,86,13089,97
722,Marietta,Cobb County,33.93,-84.54,6.0,Georgia,30060,14,13067,96
723,Marietta,Cobb County,34.0,-84.47,5.0,Georgia,30062,72,13067,96
724,Marietta,Cobb County,33.93,-84.62,5.0,Georgia,30064,96,13067,96
725,Marietta,Cobb County,34.02,-84.5,5.0,Georgia,30066,31,13067,96
726,Marietta,Cobb County,33.93,-84.46,4.0,Georgia,30067,13,13067,96
727,Marietta,Cobb County,33.97,-84.44,5.0,Georgia,30068,50,13067,96
728,Norcross,Gwinnett County,33.94,-84.21,4.0,Georgia,30071,52,13135,99
729,Decatur,Dekalb County,,,,Georgia,30073,80,[],80
730,Roswell,Fulton County,34.06,-84.38,5.0,Georgia,30075,62,13121,98
731,Roswell,Fulton County,34.02,-84.31,4.0,Georgia,30076,61,13121,98
732,Snellville,Gwinnett County,33.86,-84.01,4.0,Georgia,30078,54,13135,99
733,Scottdale,DeKalb County,33.79,-84.26,1.0,Georgia,30079,18,13089,97
734,Smyrna,Cobb County,33.87,-84.5,4.0,Georgia,30080,46,13067,96
735,Smyrna,Cobb County,33.86,-84.53,3.0,Georgia,30082,26,13067,96
736,Stone Mountain,DeKalb County,33.79,-84.2,4.0,Georgia,30083,5,13089,97
737,Tucker,DeKalb County,33.86,-84.21,3.0,Georgia,30084,19,13089,97
738,Stone Mountain,DeKalb County,33.82,-84.11,5.0,Georgia,30087,33,13089,97
739,Stone Mountain,DeKalb County,33.76,-84.17,3.0,Georgia,30088,53,13089,97
740,Marietta,Cobb County,,,,Georgia,30090,39,13067,96
741,Norcross,Gwinnett County,33.97,-84.23,3.0,Georgia,30092,28,13135,99
742,Norcross,Gwinnett County,33.91,-84.18,4.0,Georgia,30093,81,13135,99
743,Conyers,Rockdale County,33.6,-84.1,7.0,Georgia,30094,73,13247,74
744,Duluth,Gwinnett County,33.98,-84.15,5.0,Georgia,30096,98,13135,99
745,Duluth,Fulton County,34.02,-84.14,5.0,Georgia,30097,77,13121,98
746,Acworth,Cobb County,34.03,-84.7,7.0,Georgia,30101,63,13067,96
747,Acworth,Cherokee County,34.11,-84.63,6.0,Georgia,30102,50,13057,100
748,Adairsville,Bartow County,34.4,-84.9,9.0,Georgia,30103,18,13015,98
749,Aragon,Polk County,34.09,-85.06,5.0,Georgia,30104,85,13233,85
750,Armuchee,Floyd County,34.5,-85.2,9.0,Georgia,30105,49,13115,94
751,Austell,Cobb County,33.83,-84.64,4.0,Georgia,30106,14,13067,96
752,Ball Ground,Cherokee County,34.3,-84.3,10.0,Georgia,30107,35,13057,100
753,Bowdon,Carroll County,33.5,-85.3,10.0,Georgia,30108,50,13045,92
754,Bremen,Haralson County,33.7,-85.2,7.0,Georgia,30110,4,13143,97
755,Buchanan,Haralson County,33.9,-85.2,11.0,Georgia,30113,2,13143,97
756,Canton,Cherokee County,34.3,-84.5,10.0,Georgia,30114,9,13057,100
757,Canton,Cherokee County,34.2,-84.4,9.0,Georgia,30115,33,13057,100
758,Carrollton,Carroll County,33.6,-85.0,11.0,Georgia,30116,34,13045,92
759,Carrollton,Carroll County,33.6,-85.1,9.0,Georgia,30117,67,13045,92
760,Cartersville,Bartow County,34.2,-84.8,9.0,Georgia,30120,38,13015,98
761,Cartersville,Bartow County,34.2,-84.8,10.0,Georgia,30121,49,13015,98
762,Lithia Springs,Douglas County,33.76,-84.65,5.0,Georgia,30122,93,13097,97
763,Cave Spring,Floyd County,34.14,-85.35,7.0,Georgia,30124,16,13115,94
764,Cedartown,Polk County,34.0,-85.3,10.0,Georgia,30125,77,13233,85
765,Mableton,Cobb County,33.82,-84.55,5.0,Georgia,30126,45,13067,96
766,Powder Springs,Cobb County,33.9,-84.7,8.0,Georgia,30127,16,13067,96
767,Dallas,Paulding County,34.0,-84.9,8.0,Georgia,30132,1,13223,85
768,Douglasville,Douglas County,33.8,-84.8,7.0,Georgia,30134,33,13097,97
769,Douglasville,Douglas County,33.7,-84.7,9.0,Georgia,30135,88,13097,97
770,Emerson,Bartow County,34.12,-84.77,2.0,Georgia,30137,65,13015,98
771,Fairmount,Gordon County,34.4,-84.7,10.0,Georgia,30139,38,13129,59
772,Hiram,Paulding County,33.86,-84.76,5.0,Georgia,30141,62,13223,85
773,Jasper,Pickens County,34.5,-84.4,12.0,Georgia,30143,52,13227,94
774,Kennesaw,Cobb County,34.03,-84.6,5.0,Georgia,30144,28,13067,96
775,Kingston,Bartow County,34.2,-85.0,9.0,Georgia,30145,53,13015,98
776,Lindale,Floyd County,34.15,-85.22,5.0,Georgia,30147,33,13115,94
777,Marble Hill,Pickens County,34.44,-84.29,3.0,Georgia,30148,43,13227,94
778,Kennesaw,Cobb County,33.99,-84.64,5.0,Georgia,30152,37,13067,96
779,Rockmart,Polk County,34.0,-85.1,9.0,Georgia,30153,7,13233,85
780,Dallas,Paulding County,33.9,-84.9,10.0,Georgia,30157,5,13223,85
781,Rome,Floyd County,34.3,-85.2,15.0,Georgia,30161,77,13115,94
782,Rome,Floyd County,34.3,-85.3,13.0,Georgia,30165,43,13115,94
783,Austell,Cobb County,33.78,-84.59,4.0,Georgia,30168,61,13067,96
784,Roopville,Carroll County,33.4,-85.2,7.0,Georgia,30170,68,13045,92
785,Rydal,Bartow County,34.36,-84.74,7.0,Georgia,30171,46,13015,98
786,Silver Creek,Floyd County,34.14,-85.13,5.0,Georgia,30173,1,13115,94
787,Talking Rock,Pickens County,34.5,-84.5,11.0,Georgia,30175,94,13227,94
788,Tallapoosa,Haralson County,33.8,-85.3,10.0,Georgia,30176,62,13143,97
789,Tate,Pickens County,34.4,-84.37,2.0,Georgia,30177,1,13227,94
790,Taylorsville,Bartow County,34.1,-85.0,7.0,Georgia,30178,18,13015,98
791,Temple,Carroll County,33.8,-85.0,9.0,Georgia,30179,33,13045,92
792,Villa Rica,Carroll County,33.7,-84.9,9.0,Georgia,30180,12,13045,92
793,Waco,Carroll County,33.65,-85.25,7.0,Georgia,30182,92,13045,92
794,Waleska,Cherokee County,34.34,-84.59,6.0,Georgia,30183,18,13057,100
795,White,Bartow County,34.3,-84.7,10.0,Georgia,30184,60,13015,98
796,Whitesburg,Carroll County,33.51,-84.91,7.0,Georgia,30185,35,13045,92
797,Winston,Douglas County,33.7,-84.8,7.0,Georgia,30187,97,13097,97
798,Woodstock,Cherokee County,34.12,-84.45,6.0,Georgia,30188,60,13057,100
799,Woodstock,Cherokee County,34.13,-84.57,4.0,Georgia,30189,80,13057,100
800,Barnesville,Lamar County,33.1,-84.1,10.0,Georgia,30204,39,13171,68
801,Brooks,Fayette County,33.26,-84.46,7.0,Georgia,30205,80,13113,98
802,Concord,Pike County,33.1,-84.44,6.0,Georgia,30206,57,13231,83
803,Fairburn,Fulton County,33.6,-84.6,10.0,Georgia,30213,91,13121,98
804,Fayetteville,Fayette County,33.49,-84.48,7.0,Georgia,30214,29,13113,98
805,Fayetteville,Fayette County,33.4,-84.5,7.0,Georgia,30215,78,13113,98
806,Flovilla,Butts County,33.24,-83.87,5.0,Georgia,30216,72,13035,72
807,Franklin,Heard County,33.3,-85.1,12.0,Georgia,30217,66,13149,66
808,Gay,Meriwether County,33.13,-84.59,7.0,Georgia,30218,87,13199,95
809,Grantville,Coweta County,33.23,-84.84,7.0,Georgia,30220,87,13077,96
810,Greenville,Meriwether County,33.0,-84.7,10.0,Georgia,30222,22,13199,95
811,Griffin,Spalding County,33.3,-84.3,11.0,Georgia,30223,15,13255,90
812,Griffin,Spalding County,33.2,-84.2,8.0,Georgia,30224,56,13255,90
813,Hampton,Henry County,33.41,-84.3,7.0,Georgia,30228,57,13151,93
814,Hogansville,Troup County,33.2,-84.9,10.0,Georgia,30230,70,13285,92
815,Jackson,Butts County,33.3,-84.0,12.0,Georgia,30233,10,13035,72
816,Jenkinsburg,Butts County,33.32,-84.03,4.0,Georgia,30234,30,13035,72
817,Jonesboro,Clayton County,33.53,-84.33,7.0,Georgia,30236,96,13063,97
818,Jonesboro,Clayton County,33.5,-84.38,4.0,Georgia,30238,40,13063,97
819,Lagrange,Troup County,33.0,-85.1,13.0,Georgia,30240,5,13285,92
820,Lagrange,Troup County,33.0,-85.0,10.0,Georgia,30241,29,13285,92
821,Locust Grove,Henry County,33.3,-84.1,8.0,Georgia,30248,85,13151,93
822,Luthersville,Meriwether County,33.18,-84.7,5.0,Georgia,30251,0,13199,95
823,Mcdonough,Henry County,33.5,-84.0,9.0,Georgia,30252,71,13151,93
824,Mcdonough,Henry County,33.45,-84.19,6.0,Georgia,30253,49,13151,93
825,Meansville,Pike County,33.02,-84.32,5.0,Georgia,30256,19,13231,83
826,Milner,Lamar County,33.1,-84.2,7.0,Georgia,30257,68,13171,68
827,Molena,Pike County,33.0,-84.4,7.0,Georgia,30258,10,13231,83
828,Moreland,Coweta County,33.27,-84.72,6.0,Georgia,30259,95,13077,96
829,Morrow,Clayton County,33.58,-84.33,3.0,Georgia,30260,83,13063,97
830,Newnan,Coweta County,33.4,-84.9,11.0,Georgia,30263,21,13077,96
831,Newnan,Coweta County,33.42,-84.7,7.0,Georgia,30265,41,13077,96
832,Palmetto,Fulton County,33.6,-84.7,9.0,Georgia,30268,72,13121,98
833,Peachtree City,Fayette County,33.39,-84.57,5.0,Georgia,30269,57,13113,98
834,Rex,Clayton County,33.58,-84.27,2.0,Georgia,30273,71,13063,97
835,Riverdale,Clayton County,33.55,-84.4,5.0,Georgia,30274,97,13063,97
836,Senoia,Coweta County,33.3,-84.6,8.0,Georgia,30276,28,13077,96
837,Sharpsburg,Coweta County,33.4,-84.6,9.0,Georgia,30277,96,13077,96
838,Stockbridge,Henry County,33.6,-84.2,8.0,Georgia,30281,17,13151,93
839,The Rock,Upson County,32.97,-84.25,3.0,Georgia,30285,61,13293,94
840,Thomaston,Upson County,32.9,-84.3,12.0,Georgia,30286,3,13293,94
841,Conley,Clayton County,33.65,-84.32,2.0,Georgia,30288,36,13063,97
842,Tyrone,Fayette County,33.48,-84.59,4.0,Georgia,30290,67,13113,98
843,Union City,Fulton County,33.57,-84.54,3.0,Georgia,30291,17,13121,98
844,Williamson,Pike County,33.17,-84.41,7.0,Georgia,30292,83,13231,83
845,Woodbury,Meriwether County,33.0,-84.6,8.0,Georgia,30293,32,13199,95
846,Ellenwood,DeKalb County,33.64,-84.25,6.0,Georgia,30294,86,13089,97
847,Zebulon,Pike County,33.1,-84.31,6.0,Georgia,30295,55,13231,83
848,Riverdale,Clayton County,33.56,-84.45,3.0,Georgia,30296,29,13063,97
849,Forest Park,Clayton County,33.61,-84.36,3.0,Georgia,30297,67,13063,97
850,Atlanta,Fulton County,33.75,-84.39,1.0,Georgia,30303,81,13121,98
851,Atlanta,Fulton County,,,,Georgia,30304,47,13121,98
852,Atlanta,Fulton County,33.84,-84.38,2.0,Georgia,30305,5,13121,98
853,Atlanta,Fulton County,33.79,-84.35,2.0,Georgia,30306,23,13121,98
854,Atlanta,DeKalb County,33.77,-84.34,2.0,Georgia,30307,14,13089,97
855,Atlanta,Fulton County,33.77,-84.38,1.0,Georgia,30308,54,13121,98
856,Atlanta,Fulton County,33.8,-84.39,2.0,Georgia,30309,18,13121,98
857,Atlanta,Fulton County,33.73,-84.43,3.0,Georgia,30310,32,13121,98
858,Atlanta,Fulton County,33.73,-84.47,3.0,Georgia,30311,24,13121,98
859,Atlanta,Fulton County,33.74,-84.38,2.0,Georgia,30312,24,13121,98
860,Atlanta,Fulton County,33.76,-84.4,2.0,Georgia,30313,16,13121,98
861,Atlanta,Fulton County,33.76,-84.43,2.0,Georgia,30314,24,13121,98
862,Atlanta,Fulton County,33.7,-84.38,3.0,Georgia,30315,73,13121,98
863,Atlanta,DeKalb County,33.74,-84.34,3.0,Georgia,30316,10,13089,97
864,Atlanta,DeKalb County,33.75,-84.32,2.0,Georgia,30317,77,13089,97
865,Atlanta,Fulton County,33.79,-84.44,4.0,Georgia,30318,43,13121,98
866,Atlanta,DeKalb County,33.86,-84.35,4.0,Georgia,30319,88,13089,97
867,Atlanta,Fulton County,33.82,-84.36,2.0,Georgia,30324,26,13121,98
868,Atlanta,Fulton County,33.85,-84.36,0.7954545454545454,Georgia,30326,30,13121,98
869,Atlanta,Fulton County,33.86,-84.42,4.0,Georgia,30327,1,13121,98
870,Atlanta,Fulton County,33.93,-84.4,3.0,Georgia,30328,73,13121,98
871,Atlanta,DeKalb County,33.83,-84.33,3.0,Georgia,30329,35,13089,97
872,Atlanta,Fulton County,33.72,-84.56,7.0,Georgia,30331,61,13121,98
873,Atlanta,Fulton County,33.749,-84.387,0.17045454545454544,Georgia,30334,67,13121,98
874,Atlanta,Fulton County,33.74,-84.57,4.0,Georgia,30336,52,13121,98
875,Atlanta,Fulton County,33.64,-84.44,3.0,Georgia,30337,77,13121,98
876,Atlanta,DeKalb County,33.94,-84.32,3.0,Georgia,30338,35,13089,97
877,Atlanta,Cobb County,33.87,-84.45,4.0,Georgia,30339,69,13067,96
878,Atlanta,DeKalb County,33.89,-84.23,3.0,Georgia,30340,59,13089,97
879,Atlanta,DeKalb County,33.89,-84.28,3.0,Georgia,30341,92,13089,97
880,Atlanta,Fulton County,33.88,-84.38,3.0,Georgia,30342,54,13121,98
881,Atlanta,Fulton County,33.68,-84.44,4.0,Georgia,30344,95,13121,98
882,Atlanta,DeKalb County,33.85,-84.28,2.0,Georgia,30345,67,13089,97
883,Atlanta,DeKalb County,33.92,-84.34,0.7386363636363636,Georgia,30346,88,13089,97
884,Atlanta,Fulton County,,,,Georgia,30347,61,13121,98
885,Atlanta,Fulton County,33.6,-84.5,9.0,Georgia,30349,52,13121,98
886,Atlanta,Fulton County,33.98,-84.32,4.0,Georgia,30350,42,13121,98
887,Atlanta,Fulton County,33.66,-84.4,3.0,Georgia,30354,18,13121,98
888,Atlanta,DeKalb County,33.93,-84.26,3.0,Georgia,30360,42,13089,97
889,Atlanta,Fulton County,,,,Georgia,30361,89,13121,98
890,Atlanta,Fulton County,33.792,-84.399,0.5681818181818182,Georgia,30363,2,13121,98
891,Atlanta,Fulton County,,,,Georgia,30369,75,13121,98
892,Atlanta,Fulton County,,,,Georgia,30376,30,13121,98
893,Atlanta,Fulton County,,,,Georgia,30379,26,13121,98
894,Swainsboro,Emanuel County,32.6,-82.4,16.0,Georgia,30401,10,13107,89
895,Ailey,Montgomery County,32.2,-82.5,8.0,Georgia,30410,84,13209,100
896,Alamo,Wheeler County,32.1,-82.8,11.0,Georgia,30411,24,13309,73
897,Bartow,Jefferson County,32.9,-82.5,10.0,Georgia,30413,78,13163,99
898,Brooklet,Bulloch County,32.4,-81.6,11.0,Georgia,30415,59,13031,89
899,Claxton,Evans County,32.2,-81.9,11.0,Georgia,30417,42,13109,42
900,Cobbtown,Tattnall County,32.26,-82.14,7.0,Georgia,30420,88,13267,88
901,Collins,Tattnall County,32.2,-82.1,8.0,Georgia,30421,81,13267,88
902,Garfield,Emanuel County,32.6,-82.0,12.0,Georgia,30425,3,13107,89
903,Girard,Burke County,33.0,-81.7,11.0,Georgia,30426,60,13033,77
904,Glennville,Tattnall County,31.9,-81.9,13.0,Georgia,30427,44,13267,88
905,Glenwood,Wheeler County,32.2,-82.7,20.0,Georgia,30428,17,13309,73
906,Louisville,Jefferson County,33.0,-82.4,15.0,Georgia,30434,34,13163,99
907,Lyons,Toombs County,32.2,-82.3,21.0,Georgia,30436,76,13279,99
908,Metter,Candler County,32.4,-82.1,12.0,Georgia,30439,90,13043,90
909,Midville,Emanuel County,32.8,-82.3,14.0,Georgia,30441,4,13107,89
910,Millen,Jenkins County,32.8,-82.0,14.0,Georgia,30442,95,13165,95
911,Mount Vernon,Montgomery County,32.2,-82.6,11.0,Georgia,30445,97,13209,100
912,Newington,Screven County,32.6,-81.5,8.0,Georgia,30446,42,13251,89
913,Portal,Bulloch County,32.56,-81.94,6.0,Georgia,30450,52,13031,89
914,Register,Bulloch County,32.3,-81.9,7.0,Georgia,30452,75,13031,89
915,Reidsville,Tattnall County,32.0,-82.1,10.0,Georgia,30453,81,13267,88
916,Rockledge,Laurens County,32.44,-82.73,6.0,Georgia,30454,2,13175,95
917,Rocky Ford,Screven County,32.7,-81.8,7.0,Georgia,30455,61,13251,89
918,Sardis,Burke County,33.0,-81.8,8.0,Georgia,30456,11,13033,77
919,Soperton,Treutlen County,32.4,-82.5,14.0,Georgia,30457,92,13283,92
920,Statesboro,Bulloch County,32.4,-81.9,13.0,Georgia,30458,45,13031,89
921,Statesboro,Bulloch County,32.5,-81.7,12.0,Georgia,30461,39,13031,89
922,Sylvania,Screven County,32.7,-81.6,20.0,Georgia,30467,73,13251,89
923,Tarrytown,Montgomery County,32.29,-82.51,6.0,Georgia,30470,82,13209,100
924,Twin City,Emanuel County,32.5,-82.1,15.0,Georgia,30471,68,13107,89
925,Uvalda,Montgomery County,32.0,-82.5,9.0,Georgia,30473,65,13209,100
926,Vidalia,Toombs County,32.2,-82.4,13.0,Georgia,30474,76,13279,99
927,Wadley,Jefferson County,32.9,-82.4,9.0,Georgia,30477,18,13163,99
928,Gainesville,Hall County,34.32,-83.81,5.0,Georgia,30501,61,13139,87
929,Gainesville,Hall County,34.27,-83.89,5.0,Georgia,30504,14,13139,87
930,Gainesville,Hall County,34.3,-83.9,12.0,Georgia,30506,78,13139,87
931,Gainesville,Hall County,34.3,-83.8,8.0,Georgia,30507,61,13139,87
932,Alto,Habersham County,34.45,-83.57,6.0,Georgia,30510,87,13137,99
933,Baldwin,Banks County,34.46,-83.47,6.0,Georgia,30511,76,13011,100
934,Blairsville,Union County,34.9,-84.0,14.0,Georgia,30512,29,13291,44
935,Blue Ridge,Fannin County,34.8,-84.3,16.0,Georgia,30513,48,13111,99
936,Bowersville,Hart County,34.38,-83.03,5.0,Georgia,30516,58,13147,58
937,Braselton,Jackson County,34.13,-83.79,5.0,Georgia,30517,45,13157,97
938,Buford,Gwinnett County,34.12,-84.01,6.0,Georgia,30518,15,13135,99
939,Buford,Gwinnett County,34.09,-83.94,6.0,Georgia,30519,26,13135,99
940,Canon,Franklin County,34.3,-83.1,8.0,Georgia,30520,64,13119,97
941,Carnesville,Franklin County,34.4,-83.3,9.0,Georgia,30521,82,13119,97
942,Cherry Log,Gilmer County,34.8,-84.4,9.0,Georgia,30522,19,13123,90
943,Clarkesville,Habersham County,34.7,-83.5,14.0,Georgia,30523,22,13137,99
944,Clayton,Rabun County,34.9,-83.4,18.0,Georgia,30525,46,13241,92
945,Clermont,Hall County,34.48,-83.77,5.0,Georgia,30527,4,13139,87
946,Cleveland,White County,34.6,-83.8,13.0,Georgia,30528,83,13311,97
947,Commerce,Jackson County,34.2,-83.5,8.0,Georgia,30529,87,13157,97
948,Commerce,Banks County,34.2,-83.4,11.0,Georgia,30530,45,13011,100
949,Cornelia,Habersham County,34.5,-83.6,8.0,Georgia,30531,75,13137,99
950,Dahlonega,Lumpkin County,34.5,-84.0,13.0,Georgia,30533,99,13187,99
951,Dawsonville,Dawson County,34.5,-84.1,13.0,Georgia,30534,59,13085,59
952,Demorest,Habersham County,34.59,-83.57,5.0,Georgia,30535,3,13137,99
953,Ellijay,Gilmer County,34.7,-84.4,11.0,Georgia,30536,78,13123,90
954,Dillard,Rabun County,34.96,-83.35,5.0,Georgia,30537,87,13241,92
955,Eastanollee,Stephens County,34.5,-83.27,5.0,Georgia,30538,50,13257,83
956,East Ellijay,Gilmer County,,,,Georgia,30539,44,13123,90
957,Ellijay,Gilmer County,34.7,-84.5,13.0,Georgia,30540,57,13123,90
958,Epworth,Fannin County,34.9,-84.5,9.0,Georgia,30541,68,13111,99
959,Flowery Branch,Hall County,34.17,-83.91,6.0,Georgia,30542,72,13139,87
960,Gillsville,Hall County,34.29,-83.65,6.0,Georgia,30543,84,13139,87
961,Helen,White County,34.73,-83.77,6.0,Georgia,30545,97,13311,97
962,Hiawassee,Towns County,34.9,-83.7,10.0,Georgia,30546,91,13281,91
963,Homer,Banks County,34.37,-83.47,6.0,Georgia,30547,69,13011,100
964,Hoschton,Jackson County,34.1,-83.8,8.0,Georgia,30548,65,13157,97
965,Jefferson,Jackson County,34.1,-83.6,8.0,Georgia,30549,62,13157,97
966,Lakemont,Rabun County,34.8,-83.4,8.0,Georgia,30552,10,13241,92
967,Lavonia,Franklin County,34.4,-83.1,8.0,Georgia,30553,60,13119,97
968,Lula,Hall County,34.4,-83.6,9.0,Georgia,30554,46,13139,87
969,Mc Caysville,Fannin County,34.97,-84.42,5.0,Georgia,30555,39,13111,99
970,Martin,Stephens County,34.5,-83.2,8.0,Georgia,30557,34,13257,83
971,Maysville,Jackson County,34.3,-83.6,8.0,Georgia,30558,62,13157,97
972,Mineral Bluff,Fannin County,34.9,-84.2,8.0,Georgia,30559,89,13111,99
973,Morganton,Fannin County,34.9,-84.2,9.0,Georgia,30560,59,13111,99
974,Mount Airy,Habersham County,34.56,-83.46,5.0,Georgia,30563,73,13137,99
975,Murrayville,Hall County,34.5,-83.9,7.0,Georgia,30564,10,13139,87
976,Nicholson,Jackson County,34.09,-83.41,4.0,Georgia,30565,71,13157,97
977,Oakwood,Hall County,34.24,-83.89,2.0,Georgia,30566,68,13139,87
978,Pendergrass,Jackson County,34.19,-83.68,6.0,Georgia,30567,16,13157,97
979,Rabun Gap,Rabun County,34.95,-83.42,6.0,Georgia,30568,28,13241,92
980,Sautee Nacoochee,White County,34.72,-83.7,7.0,Georgia,30571,60,13311,97
981,Suches,Union County,34.7,-84.1,9.0,Georgia,30572,16,13291,44
982,Talmo,Jackson County,34.2,-83.72,3.0,Georgia,30575,74,13157,97
983,Tiger,Rabun County,34.8,-83.4,8.0,Georgia,30576,64,13241,92
984,Toccoa,Stephens County,34.6,-83.3,13.0,Georgia,30577,52,13257,83
985,Young Harris,Towns County,34.91,-83.9,7.0,Georgia,30582,16,13281,91
986,Athens,Clarke County,34.0,-83.35,4.0,Georgia,30601,85,13059,100
987,Athens,Clarke County,33.9,-83.32,6.0,Georgia,30605,47,13059,100
988,Athens,Clarke County,33.94,-83.44,5.0,Georgia,30606,77,13059,100
989,Athens,Clarke County,34.03,-83.45,5.0,Georgia,30607,5,13059,100
990,Arnoldsville,Oglethorpe County,33.85,-83.25,7.0,Georgia,30619,29,13221,94
991,Bethlehem,Barrow County,33.93,-83.75,6.0,Georgia,30620,64,13013,95
992,Bishop,Oconee County,33.8,-83.48,6.0,Georgia,30621,36,13219,99
993,Bogart,Oconee County,33.9,-83.5,7.0,Georgia,30622,23,13219,99
994,Bowman,Elbert County,34.2,-83.1,8.0,Georgia,30624,2,13105,73
995,Buckhead,Morgan County,33.53,-83.36,6.0,Georgia,30625,77,13211,90
996,Carlton,Oglethorpe County,34.0,-82.9,11.0,Georgia,30627,56,13221,94
997,Colbert,Madison County,34.03,-83.22,7.0,Georgia,30628,84,13195,98
998,Comer,Madison County,34.1,-83.1,9.0,Georgia,30629,54,13195,98
999,Crawford,Oglethorpe County,33.9,-83.15,7.0,Georgia,30630,27,13221,94
1000,Crawfordville,Taliaferro County,33.6,-82.8,12.0,Georgia,30631,32,13265,32
1001,Danielsville,Madison County,34.2,-83.3,8.0,Georgia,30633,98,13195,98
1002,Dewy Rose,Elbert County,34.2,-82.9,7.0,Georgia,30634,2,13105,73
1003,Elberton,Elbert County,34.1,-82.8,16.0,Georgia,30635,73,13105,73
1004,Good Hope,Walton County,33.78,-83.57,5.0,Georgia,30641,41,13297,94
