,id,Zipcode,Score,City,County,Lat,Long,State,ZipScore,CountyScore
0,13089,30002,2,Avondale Estates,DeKalb County,33.77,-84.26,Georgia,19,374
1,13089,30002,2,Avondale Estates,DeKalb County,33.77,-84.26,Georgia,19,374
2,13089,30002,2,Avondale Estates,DeKalb County,33.77,-84.26,Georgia,19,374
3,13089,30002,2,Avondale Estates,DeKalb County,33.77,-84.26,Georgia,19,374
4,13089,30002,2,Avondale Estates,DeKalb County,33.77,-84.26,Georgia,19,374
5,13089,30002,2,Avondale Estates,DeKalb County,33.77,-84.26,Georgia,19,374
6,13089,30002,2,Avondale Estates,DeKalb County,33.77,-84.26,Georgia,19,374
7,13089,30002,1,Avondale Estates,DeKalb County,33.77,-84.26,Georgia,19,374
8,13089,30002,1,Avondale Estates,DeKalb County,33.77,-84.26,Georgia,19,374
9,13089,30002,2,Avondale Estates,DeKalb County,33.77,-84.26,Georgia,19,374
10,13121,30004,1,Alpharetta,Fulton County,34.14,-84.29,Georgia,28,585
11,13121,30004,1,Alpharetta,Fulton County,34.14,-84.29,Georgia,28,585
12,13121,30004,2,Alpharetta,Fulton County,34.14,-84.29,Georgia,28,585
13,13121,30004,1,Alpharetta,Fulton County,34.14,-84.29,Georgia,28,585
14,13121,30004,1,Alpharetta,Fulton County,34.14,-84.29,Georgia,28,585
15,13121,30004,1,Alpharetta,Fulton County,34.14,-84.29,Georgia,28,585
16,13121,30004,2,Alpharetta,Fulton County,34.14,-84.29,Georgia,28,585
17,13121,30004,3,Alpharetta,Fulton County,34.14,-84.29,Georgia,28,585
18,13121,30004,2,Alpharetta,Fulton County,34.14,-84.29,Georgia,28,585
19,13121,30004,2,Alpharetta,Fulton County,34.14,-84.29,Georgia,28,585
20,13121,30004,1,Alpharetta,Fulton County,34.14,-84.29,Georgia,28,585
21,13121,30004,1,Alpharetta,Fulton County,34.14,-84.29,Georgia,28,585
22,13121,30004,3,Alpharetta,Fulton County,34.14,-84.29,Georgia,28,585
23,13121,30004,1,Alpharetta,Fulton County,34.14,-84.29,Georgia,28,585
24,13121,30004,1,Alpharetta,Fulton County,34.14,-84.29,Georgia,28,585
25,13121,30004,2,Alpharetta,Fulton County,34.14,-84.29,Georgia,28,585
26,13121,30004,2,Alpharetta,Fulton County,34.14,-84.29,Georgia,28,585
27,13121,30004,1,Alpharetta,Fulton County,34.14,-84.29,Georgia,28,585
28,13121,30005,3,Alpharetta,Fulton County,34.09,-84.22,Georgia,16,585
29,13121,30005,2,Alpharetta,Fulton County,34.09,-84.22,Georgia,16,585
30,13121,30005,2,Alpharetta,Fulton County,34.09,-84.22,Georgia,16,585
31,13121,30005,2,Alpharetta,Fulton County,34.09,-84.22,Georgia,16,585
32,13121,30005,2,Alpharetta,Fulton County,34.09,-84.22,Georgia,16,585
33,13121,30005,2,Alpharetta,Fulton County,34.09,-84.22,Georgia,16,585
34,13121,30005,2,Alpharetta,Fulton County,34.09,-84.22,Georgia,16,585
35,13121,30005,1,Alpharetta,Fulton County,34.09,-84.22,Georgia,16,585
36,13067,30006,1,Marietta,Cobb County,,,Georgia,2,165
37,13067,30006,1,Marietta,Cobb County,,,Georgia,2,165
38,13067,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
39,13067,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
40,13067,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
41,13067,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
42,13067,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
43,13067,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
44,13067,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
45,13067,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
46,13067,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
47,13067,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
48,13067,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
49,13067,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
50,13067,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
51,13067,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
52,13067,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
53,13067,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
54,13067,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
55,13067,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
56,13067,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
57,13067,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
58,13067,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
59,13067,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
60,13067,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
61,13067,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
62,13067,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
63,13067,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
64,13067,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
65,13067,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
66,13067,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
67,13067,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
68,13067,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
69,13067,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
70,13067,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
71,13067,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
72,13067,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
73,13067,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
74,13067,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
75,13067,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
76,13067,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
77,13067,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
78,13067,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
79,13067,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
80,13067,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
81,13067,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
82,13067,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
83,13067,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
84,13067,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
85,13067,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
86,13067,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
87,13067,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
88,13067,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
89,13067,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
90,13067,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
91,13067,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
92,13067,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
93,13067,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
94,13067,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
95,13067,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
96,13067,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
97,13067,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
98,13067,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
99,13067,30008,3,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
100,13067,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
101,13067,30008,2,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
102,13067,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
103,13067,30008,1,Marietta,Cobb County,33.9,-84.59,Georgia,105,165
104,104,30009,2,Alpharetta,Fulton County,34.08,-84.3,Georgia,8,585
105,105,30009,2,Alpharetta,Fulton County,34.08,-84.3,Georgia,8,585
106,106,30009,1,Alpharetta,Fulton County,34.08,-84.3,Georgia,8,585
107,107,30009,1,Alpharetta,Fulton County,34.08,-84.3,Georgia,8,585
108,108,30009,1,Alpharetta,Fulton County,34.08,-84.3,Georgia,8,585
109,109,30009,1,Alpharetta,Fulton County,34.08,-84.3,Georgia,8,585
110,110,30010,2,Norcross,Gwinnett County,,,Georgia,2,213
111,111,30011,1,Auburn,Barrow County,34.03,-83.83,Georgia,47,113
112,112,30011,1,Auburn,Barrow County,34.03,-83.83,Georgia,47,113
113,113,30011,2,Auburn,Barrow County,34.03,-83.83,Georgia,47,113
114,114,30011,1,Auburn,Barrow County,34.03,-83.83,Georgia,47,113
115,115,30011,2,Auburn,Barrow County,34.03,-83.83,Georgia,47,113
116,116,30011,2,Auburn,Barrow County,34.03,-83.83,Georgia,47,113
117,117,30011,2,Auburn,Barrow County,34.03,-83.83,Georgia,47,113
118,118,30011,2,Auburn,Barrow County,34.03,-83.83,Georgia,47,113
119,119,30011,2,Auburn,Barrow County,34.03,-83.83,Georgia,47,113
120,120,30011,1,Auburn,Barrow County,34.03,-83.83,Georgia,47,113
121,121,30011,2,Auburn,Barrow County,34.03,-83.83,Georgia,47,113
122,122,30011,1,Auburn,Barrow County,34.03,-83.83,Georgia,47,113
123,123,30011,1,Auburn,Barrow County,34.03,-83.83,Georgia,47,113
124,124,30011,2,Auburn,Barrow County,34.03,-83.83,Georgia,47,113
125,125,30011,2,Auburn,Barrow County,34.03,-83.83,Georgia,47,113
126,126,30011,1,Auburn,Barrow County,34.03,-83.83,Georgia,47,113
127,127,30011,1,Auburn,Barrow County,34.03,-83.83,Georgia,47,113
128,128,30011,3,Auburn,Barrow County,34.03,-83.83,Georgia,47,113
129,129,30011,1,Auburn,Barrow County,34.03,-83.83,Georgia,47,113
130,130,30011,2,Auburn,Barrow County,34.03,-83.83,Georgia,47,113
131,131,30011,2,Auburn,Barrow County,34.03,-83.83,Georgia,47,113
132,132,30011,1,Auburn,Barrow County,34.03,-83.83,Georgia,47,113
133,133,30011,2,Auburn,Barrow County,34.03,-83.83,Georgia,47,113
134,134,30011,1,Auburn,Barrow County,34.03,-83.83,Georgia,47,113
135,135,30011,1,Auburn,Barrow County,34.03,-83.83,Georgia,47,113
136,136,30011,1,Auburn,Barrow County,34.03,-83.83,Georgia,47,113
137,137,30011,2,Auburn,Barrow County,34.03,-83.83,Georgia,47,113
138,138,30011,2,Auburn,Barrow County,34.03,-83.83,Georgia,47,113
139,139,30011,1,Auburn,Barrow County,34.03,-83.83,Georgia,47,113
140,140,30011,1,Auburn,Barrow County,34.03,-83.83,Georgia,47,113
141,141,30011,1,Auburn,Barrow County,34.03,-83.83,Georgia,47,113
142,142,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
143,143,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
144,144,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
145,145,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
146,146,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
147,147,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
148,148,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
149,149,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
150,150,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
151,151,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
152,152,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
153,153,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
154,154,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
155,155,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
156,156,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
157,157,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
158,158,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
159,159,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
160,160,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
161,161,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
162,162,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
163,163,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
164,164,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
165,165,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
166,166,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
167,167,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
168,168,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
169,169,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
170,170,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
171,171,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
172,172,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
173,173,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
174,174,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
175,175,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
176,176,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
177,177,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
178,178,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
179,179,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
180,180,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
181,181,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
182,182,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
183,183,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
184,184,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
185,185,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
186,186,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
187,187,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
188,188,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
189,189,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
190,190,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
191,191,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
192,192,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
193,193,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
194,194,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
195,195,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
196,196,30012,1,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
197,197,30012,2,Conyers,Rockdale County,33.72,-84.01,Georgia,80,126
198,198,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
199,199,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
200,200,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
201,201,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
202,202,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
203,203,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
204,204,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
205,205,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
206,206,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
207,207,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
208,208,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
209,209,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
210,210,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
211,211,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
212,212,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
213,213,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
214,214,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
215,215,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
216,216,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
217,217,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
218,218,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
219,219,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
220,220,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
221,221,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
222,222,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
223,223,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
224,224,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
225,225,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
226,226,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
227,227,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
228,228,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
229,229,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
230,230,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
231,231,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
232,232,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
233,233,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
234,234,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
235,235,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
236,236,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
237,237,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
238,238,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
239,239,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
240,240,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
241,241,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
242,242,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
243,243,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
244,244,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
245,245,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
246,246,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
247,247,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
248,248,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
249,249,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
250,250,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
251,251,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
252,252,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
253,253,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
254,254,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
255,255,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
256,256,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
257,257,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
258,258,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
259,259,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
260,260,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
261,261,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
262,262,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
263,263,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
264,264,30013,3,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
265,265,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
266,266,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
267,267,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
268,268,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
269,269,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
270,270,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
271,271,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
272,272,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
273,273,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
274,274,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
275,275,30013,1,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
276,276,30013,2,Conyers,Rockdale County,33.64,-83.97,Georgia,126,126
277,277,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
278,278,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
279,279,30014,2,Covington,Newton County,33.6,-83.8,Georgia,204,382
280,280,30014,2,Covington,Newton County,33.6,-83.8,Georgia,204,382
281,281,30014,2,Covington,Newton County,33.6,-83.8,Georgia,204,382
282,282,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
283,283,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
284,284,30014,2,Covington,Newton County,33.6,-83.8,Georgia,204,382
285,285,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
286,286,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
287,287,30014,2,Covington,Newton County,33.6,-83.8,Georgia,204,382
288,288,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
289,289,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
290,290,30014,2,Covington,Newton County,33.6,-83.8,Georgia,204,382
291,291,30014,2,Covington,Newton County,33.6,-83.8,Georgia,204,382
292,292,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
293,293,30014,2,Covington,Newton County,33.6,-83.8,Georgia,204,382
294,294,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
295,295,30014,2,Covington,Newton County,33.6,-83.8,Georgia,204,382
296,296,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
297,297,30014,2,Covington,Newton County,33.6,-83.8,Georgia,204,382
298,298,30014,2,Covington,Newton County,33.6,-83.8,Georgia,204,382
299,299,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
300,300,30014,2,Covington,Newton County,33.6,-83.8,Georgia,204,382
301,301,30014,2,Covington,Newton County,33.6,-83.8,Georgia,204,382
302,302,30014,2,Covington,Newton County,33.6,-83.8,Georgia,204,382
303,303,30014,2,Covington,Newton County,33.6,-83.8,Georgia,204,382
304,304,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
305,305,30014,2,Covington,Newton County,33.6,-83.8,Georgia,204,382
306,306,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
307,307,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
308,308,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
309,309,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
310,310,30014,2,Covington,Newton County,33.6,-83.8,Georgia,204,382
311,311,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
312,312,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
313,313,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
314,314,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
315,315,30014,2,Covington,Newton County,33.6,-83.8,Georgia,204,382
316,316,30014,2,Covington,Newton County,33.6,-83.8,Georgia,204,382
317,317,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
318,318,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
319,319,30014,2,Covington,Newton County,33.6,-83.8,Georgia,204,382
320,320,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
321,321,30014,2,Covington,Newton County,33.6,-83.8,Georgia,204,382
322,322,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
323,323,30014,2,Covington,Newton County,33.6,-83.8,Georgia,204,382
324,324,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
325,325,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
326,326,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
327,327,30014,2,Covington,Newton County,33.6,-83.8,Georgia,204,382
328,328,30014,2,Covington,Newton County,33.6,-83.8,Georgia,204,382
329,329,30014,2,Covington,Newton County,33.6,-83.8,Georgia,204,382
330,330,30014,2,Covington,Newton County,33.6,-83.8,Georgia,204,382
331,331,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
332,332,30014,2,Covington,Newton County,33.6,-83.8,Georgia,204,382
333,333,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
334,334,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
335,335,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
336,336,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
337,337,30014,2,Covington,Newton County,33.6,-83.8,Georgia,204,382
338,338,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
339,339,30014,2,Covington,Newton County,33.6,-83.8,Georgia,204,382
340,340,30014,3,Covington,Newton County,33.6,-83.8,Georgia,204,382
341,341,30014,2,Covington,Newton County,33.6,-83.8,Georgia,204,382
342,342,30014,2,Covington,Newton County,33.6,-83.8,Georgia,204,382
343,343,30014,3,Covington,Newton County,33.6,-83.8,Georgia,204,382
344,344,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
345,345,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
346,346,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
347,347,30014,2,Covington,Newton County,33.6,-83.8,Georgia,204,382
348,348,30014,2,Covington,Newton County,33.6,-83.8,Georgia,204,382
349,349,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
350,350,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
351,351,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
352,352,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
353,353,30014,2,Covington,Newton County,33.6,-83.8,Georgia,204,382
354,354,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
355,355,30014,2,Covington,Newton County,33.6,-83.8,Georgia,204,382
356,356,30014,2,Covington,Newton County,33.6,-83.8,Georgia,204,382
357,357,30014,3,Covington,Newton County,33.6,-83.8,Georgia,204,382
358,358,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
359,359,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
360,360,30014,2,Covington,Newton County,33.6,-83.8,Georgia,204,382
361,361,30014,1,Covington,Newton County,33.6,-83.8,Georgia,204,382
362,362,30014,2,Covington,Newton County,33.6,-83.8,Georgia,204,382
